,bikeid,count
12512,32202,1222
12513,32203,1469
12514,32204,1224
12515,32205,605
12516,32206,1317
12517,32207,1433
12518,32208,785
12519,32209,1197
12520,32210,1158
12521,32211,1089
12522,32212,846
12523,32213,1396
12524,32214,1117
12525,32215,1086
12526,32216,1160
12527,32217,1308
12528,32218,1220
12529,32219,1166
12530,32220,1325
12531,32221,1630
12532,32222,1196
12533,32223,1358
12534,32224,1142
12535,32225,1266
12536,32226,1371
12537,32227,1404
12538,32228,964
12539,32229,1288
12540,32230,1515
12541,32231,1428
12542,32232,932
12543,32233,1394
12544,32234,1159
12545,32235,1393
12546,32236,1479
12547,32237,1427
12548,32238,1374
12549,32239,1540
12550,32240,1339
12551,32241,1243
12552,32242,1032
12553,32243,1246
12554,32244,1290
12555,32245,1132
12556,32246,1209
12557,32247,1300
12558,32248,1224
12559,32249,1194
12560,32250,1278
12561,32251,1184
12562,32252,1346
12563,32253,544
12564,32254,1488
12565,32255,1341
12566,32256,1156
12567,32257,1297
12568,32258,1221
12569,32259,1286
12570,32260,1146
12571,32261,1201
12572,32262,1028
12573,32263,1343
12574,32264,1442
12575,32265,1270
12576,32266,1083
12577,32267,1211
12578,32268,957
12579,32269,1245
12580,32270,1348
12581,32271,1215
12582,32272,1117
12583,32273,1343
12584,32274,184
12585,32275,1222
12586,32276,1363
12587,32277,1452
12588,32278,1197
12589,32279,1139
12590,32280,1360
12591,32281,1150
12592,32282,1264
12593,32283,1270
12594,32284,1415
12595,32285,1090
12596,32286,1463
12597,32287,1333
12598,32288,1322
12599,32289,1305
12600,32290,1333
12601,32291,1065
12602,32292,1402
12603,32293,1143
12604,32294,1406
12605,32295,1229
12606,32296,1094
12607,32297,916
12608,32298,1190
12609,32299,1420
12610,32300,1249
12611,32301,1367
12612,32302,1075
12613,32303,979
12614,32304,1287
12615,32305,1284
12616,32306,1217
12617,32307,1144
12618,32308,1246
12619,32309,1436
12620,32310,946
12621,32311,1383
12622,32312,433
12623,32313,1094
12624,32314,1156
12625,32315,1219
12626,32316,1182
12627,32317,1177
12628,32318,1337
12629,32319,1351
12630,32320,1134
12631,32321,1063
12632,32322,1313
12633,32323,1367
12634,32324,1600
12635,32325,1437
12636,32326,1407
12637,32327,1337
12638,32328,1389
12639,32329,913
12640,32330,1399
12641,32331,1472
12642,32332,1113
12643,32333,1458
12644,32334,1423
12645,32335,1256
12646,32336,1197
12647,32337,1165
12648,32338,1441
12649,32339,1197
12650,32340,1266
12651,32341,1210
12652,32342,1474
12653,32343,1132
12654,32344,1487
12655,32345,1083
12656,32346,1335
12657,32347,873
12658,32348,1149
12659,32349,1526
12660,32350,1255
12661,32351,1535
12662,32352,1311
12663,32353,1124
12664,32354,1478
12665,32355,1339
12666,32356,1065
12667,32357,1368
12668,32358,1468
12669,32359,1104
12670,32360,1206
12671,32361,1319
12672,32362,1180
12673,32363,1280
12674,32364,1090
12675,32365,1285
12676,32366,1410
12677,32367,1432
12678,32368,1193
12679,32369,1227
12680,32370,1412
12681,32371,1406
12682,32372,1291
12683,32373,1416
12684,32374,1177
12685,32375,1243
12686,32376,1203
12687,32377,1211
12688,32378,1565
12689,32379,1263
12690,32380,1449
12691,32381,1338
12692,32382,1236
12693,32383,1434
12694,32384,1342
12695,32385,1021
12696,32386,861
12697,32387,1188
12698,32388,1086
12699,32389,1416
12700,32390,1269
12701,32391,1208
12702,32392,1215
12703,32393,1399
12704,32394,1100
12705,32395,1129
12706,32396,1278
12707,32397,1083
12708,32398,1283
12709,32399,1293
12710,32400,1405
12711,32401,1141
12712,32402,1496
12713,32403,1333
12714,32404,1388
12715,32405,1405
12716,32406,1176
12717,32407,1212
12718,32408,1342
12719,32409,1217
12720,32410,1106
12721,32411,1415
12722,32412,1320
12723,32413,1178
12724,32414,1490
12725,32415,1217
12726,32416,1177
12727,32417,1501
12728,32418,1086
12729,32419,1187
12730,32420,1507
12731,32421,1419
12732,32422,1343
12733,32423,888
12734,32424,1062
12735,32425,1378
12736,32426,1343
12737,32427,1186
12738,32428,1093
12739,32429,1204
12740,32430,1321
12741,32431,1165
12742,32432,263
12743,32433,1167
12744,32434,1239
12745,32435,1016
12746,32436,1308
12747,32437,596
12748,32438,1053
12749,32439,1158
12750,32440,1182
12751,32441,1067
12752,32442,1301
12753,32443,1257
12754,32444,1312
12755,32445,1021
12756,32446,1103
12757,32447,1086
12758,32448,1086
12759,32449,1105
12760,32450,944
12761,32451,1151
12762,32452,1374
12763,32453,1197
12764,32455,950
12765,32456,966
12766,32457,963
12767,32458,1414
12768,32459,1354
12769,32460,1085
12770,32461,1132
12771,32462,1144
12772,32463,898
12773,32464,1162
12774,32465,1289
12775,32466,1027
12776,32467,1147
12777,32468,1033
12778,32469,1123
12779,32470,1016
12780,32471,1116
12781,32472,1052
12782,32473,1005
12783,32474,1113
12784,32475,1135
12785,32476,1466
12786,32477,1104
12787,32478,1122
12788,32479,958
12789,32480,1244
12790,32481,1335
12791,32482,1132
12792,32483,1368
12793,32484,636
12794,32485,1190
12795,32486,1155
12796,32487,1358
12797,32488,1085
12798,32489,1404
12799,32490,1359
12800,32491,1187
12801,32492,1189
12802,32493,985
12803,32494,1230
12804,32495,1245
12805,32496,1191
12806,32497,1433
12807,32498,1196
12808,32499,1110
12809,32500,889
12810,32501,1307
12811,32502,1250
12812,32503,1431
12813,32504,2
12814,32505,1297
12815,32506,1225
12816,32507,1137
12817,32508,1231
12818,32509,1339
12819,32510,1013
12820,32511,966
12821,32512,1027
12822,32513,1294
12823,32514,1310
12824,32515,1087
12825,32516,1273
12826,32517,1463
12827,32518,1308
12828,32519,1026
12829,32520,1394
12830,32521,1128
12831,32522,991
12832,32523,1401
12833,32524,1219
12834,32525,1502
12835,32526,23
12836,32527,1034
12837,32528,1315
12838,32529,1061
12839,32530,1052
12840,32531,1289
12841,32532,1177
12842,32533,1177
12843,32534,1295
12844,32535,1160
12845,32536,1449
12846,32538,1262
12847,32539,1225
12848,32540,1309
12849,32541,1435
12850,32542,1216
12851,32543,1171
12852,32544,1166
12853,32545,1270
12854,32546,968
12855,32547,1147
12856,32548,1054
12857,32549,1193
12858,32550,1285
12859,32551,1399
12860,32552,1164
12861,32553,1094
12862,32554,1270
12863,32555,1086
12864,32556,1241
12865,32557,1263
12866,32558,1300
12867,32559,1294
12868,32560,1107
12869,32561,1246
12870,32562,1086
12871,32563,1031
12872,32564,1295
12873,32565,1187
12874,32566,1250
12875,32567,1236
12876,32568,1168
12877,32569,1318
12878,32571,1183
12879,32572,1258
12880,32573,1151
12881,32574,706
12882,32575,1383
12883,32576,1265
12884,32577,948
12885,32578,1181
12886,32579,946
12887,32580,1248
12888,32581,1344
12889,32582,1083
12890,32583,979
12891,32584,1474
12892,32585,1299
12893,32586,1287
12894,32587,896
12895,32588,1381
12896,32589,1148
12897,32590,1068
12898,32591,1416
12899,32592,1370
12900,32593,1433
12901,32594,1146
12902,32595,1091
12903,32596,1092
12904,32597,1221
12905,32598,1079
12906,32599,1223
12907,32600,1379
12908,32601,1093
12909,32602,1332
12910,32603,1084
12911,32604,1372
12912,32605,1096
12913,32606,1119
12914,32607,1171
12915,32608,1041
12916,32609,1331
12917,32610,1300
12918,32611,1091
12919,32612,1469
12920,32613,936
12921,32614,1335
12922,32615,1032
12923,32616,1036
12924,32617,1199
12925,32618,1374
12926,32619,915
12927,32620,164
12928,32621,1135
12929,32622,1374
12930,32623,1377
12931,32624,1427
12932,32625,1342
12933,32626,1247
12934,32627,1246
12935,32628,824
12936,32629,1153
12937,32630,1182
12938,32631,1162
12939,32632,849
12940,32633,1232
12941,32634,1253
12942,32635,1325
12943,32636,1111
12944,32637,1225
12945,32638,1134
12946,32639,1086
12947,32640,1190
12948,32641,1260
12949,32642,1175
12950,32643,820
12951,32644,1346
12952,32645,1400
12953,32646,1378
12954,32647,1054
12955,32648,855
12956,32649,1208
12957,32650,1239
12958,32651,1385
12959,32652,1238
12960,32653,1503
12961,32654,1175
12962,32655,1263
12963,32656,1172
12964,32657,1292
12965,32658,872
12966,32659,1088
12967,32660,947
12968,32661,1173
12969,32662,1270
12970,32663,1094
12971,32664,1241
12972,32665,1138
12973,32666,1186
12974,32667,1205
12975,32668,1089
12976,32669,1274
12977,32670,1156
12978,32671,1241
12979,32672,1215
12980,32673,1243
12981,32674,1357
12982,32675,966
12983,32676,1179
12984,32677,996
12985,32678,1155
12986,32679,1080
12987,32680,1232
12988,32681,1010
12989,32682,961
12990,32683,1094
12991,32684,1122
12992,32685,1162
12993,32686,1330
12994,32687,1109
12995,32688,1022
12996,32689,1190
12997,32690,1166
12998,32691,1217
12999,32692,1144
13000,32693,875
13001,32694,1097
13002,32695,1119
13003,32696,1204
13004,32697,1062
13005,32698,1153
13006,32699,1273
13007,32700,1208
13008,32701,979
13009,32702,1258
13010,32703,1197
13011,32704,885
13012,32705,1132
13013,32706,1225
13014,32707,1209
13015,32708,1093
13016,32709,1182
13017,32710,1033
13018,32711,127
13019,32712,1101
13020,32713,1093
13021,32714,132
13022,32715,1011
13023,32716,1267
13024,32717,1220
13025,32718,1014
13026,32719,1057
13027,32720,594
13028,32721,1201
13029,32722,1210
13030,32723,1165
13031,32724,1181
13032,32725,1073
13033,32726,1132
13034,32727,1028
13035,32728,1240
13036,32729,813
13037,32730,1070
13038,32731,737
13039,32732,851
13040,32733,1104
13041,32734,1058
13042,32735,1242
13043,32736,1099
13044,32737,1017
13045,32738,1170
13046,32739,1093
13047,32740,894
13048,32741,1061
13049,32742,1125
13050,32743,1010
13051,32744,1224
13052,32745,1088
13053,32746,1145
13054,32747,1143
13055,32748,1037
13056,32749,1311
13057,32750,1260
13058,32751,1143
13059,32752,1296
13060,32753,1117
13061,32754,1195
13062,32755,1193
13063,32756,1228
13064,32757,1147
13065,32758,1081
13066,32759,1149
13067,32760,1183
13068,32761,1145
13069,32762,914
13070,32763,1088
13071,32764,1158
13072,32765,1090
13073,32766,1252
13074,32767,1292
13075,32768,1176
13076,32769,847
13077,32770,1262
13078,32771,1179
13079,32772,1103
13080,32773,992
13081,32774,1092
13082,32775,1187
13083,32778,1
13084,32779,839
13085,32780,1031
13086,32781,1023
13087,32782,1057
13088,32783,547
13089,32784,1200
13090,32785,1092
13091,32786,692
13092,32787,1197
13093,32788,1220
13094,32789,760
13095,32790,1031
13096,32791,1088
13097,32792,32
13098,32793,927
13099,32794,124
13100,32795,622
13101,32796,982
13102,32797,930
13103,32798,847
13104,32799,1108
13105,32800,1094
13106,32801,1086
13107,32802,983
13108,32803,1176
13109,32804,1022
13110,32805,1084
13111,32806,1042
13112,32807,1019
13113,32808,656
13114,32809,1099
13115,32810,1074
13116,32811,925
13117,32812,1041
13118,32813,1126
13119,32814,875
13120,32815,794
13121,32816,1216
13122,32817,1058
13123,32818,1030
13124,32819,1041
13125,32820,1001
13126,32821,1202
13127,32822,862
13128,32823,984
13129,32824,825
13130,32825,516
13131,32826,1211
13132,32827,1023
13133,32828,1206
13134,32829,1311
13135,32830,1208
13136,32831,1017
13137,32832,1283
13138,32833,1112
13139,32834,1084
13140,32835,906
13141,32836,1104
13142,32837,1070
13143,32838,1231
13144,32839,920
13145,32840,1134
13146,32841,679
13147,32842,1023
13148,32843,777
13149,32844,1105
13150,32845,951
13151,32846,1078
13152,32847,1123
13153,32848,26
13154,32849,1076
13155,32850,1044
13156,32851,1218
13157,32852,1257
13158,32853,1173
13159,32854,1147
13160,32855,1048
13161,32856,976
13162,32857,945
13163,32858,1046
13164,32859,898
13165,32860,1036
13166,32861,1117
13167,32862,1086
13168,32863,1117
13169,32864,889
13170,32865,726
13171,32866,1038
13172,32867,1026
13173,32868,614
13174,32869,1097
13175,32870,1099
13176,32871,1239
13177,32872,1
13178,32873,1105
13179,32874,1170
13180,32875,963
13181,32876,1169
13182,32877,1117
13183,32878,1090
13184,32879,1119
13185,32880,1242
13186,32881,1064
13187,32882,1160
13188,32883,949
13189,32884,1277
13190,32885,1160
13191,32886,988
13192,32887,900
13193,32888,1086
13194,32889,933
13195,32890,1019
13196,32891,1088
13197,32892,954
13198,32893,996
13199,32894,1046
13200,32895,985
13201,32896,868
13202,32897,1078
13203,32898,1033
13204,32899,1172
13205,32900,844
13206,32901,1112
13207,32902,1057
13208,32903,1073
13209,32904,1181
13210,32905,1210
13211,32906,973
13212,32907,1190
13213,32908,1105
13214,32909,1084
13215,32910,1032
13216,32911,1124
13217,32912,939
13218,32913,1010
13219,32914,1236
13220,32915,1065
13221,32916,1088
13222,32917,1022
13223,32918,1072
13224,32919,1029
13225,32920,1142
13226,32921,1086
13227,32922,1099
13228,32923,989
13229,32924,817
13230,32925,1084
13231,32926,1181
13232,32927,875
13233,32928,1170
13234,32929,1329
13235,32930,1153
13236,32931,938
13237,32932,1038
13238,32933,972
13239,32934,1144
13240,32935,891
13241,32936,1080
13242,32937,800
13243,32938,931
13244,32939,1144
13245,32940,1110
13246,32941,1190
13247,32942,1014
13248,32943,832
13249,32944,1049
13250,32945,1020
13251,32946,598
13252,32947,1199
13253,32948,830
13254,32949,1147
13255,32950,1089
13256,32951,1226
13257,32952,1132
13258,32953,1151
13259,32954,1125
13260,32955,1072
13261,32956,904
13262,32957,1043
13263,32958,1089
13264,32959,1074
13265,32960,1097
13266,32961,1203
13267,32962,1189
13268,32963,1201
13269,32964,966
13270,32965,911
13271,32966,1129
13272,32967,1135
13273,32968,1115
13274,32969,817
13275,32970,1084
13276,32971,1025
13277,32972,986
13278,32975,898
13279,32976,1073
13280,32977,977
13281,32978,990
13282,32979,959
13283,32980,1042
13284,32981,1137
13285,32982,604
13286,32983,753
13287,32984,863
13288,32985,1028
13289,32986,1079
13290,32987,907
13291,32988,1044
13292,32989,997
13293,32990,912
13294,32991,51
13295,32992,1278
13296,32993,1165
13297,32994,1118
13298,32995,1053
13299,32996,944
13300,32997,1168
13301,32998,1104
13302,32999,1093
13303,33000,1141
13304,33001,1247
13305,33002,1113
13306,33003,958
13307,33004,1019
13308,33005,1092
13309,33006,1081
13310,33007,1005
13311,33008,738
13312,33009,1287
13313,33010,1063
13314,33011,1092
13315,33012,1078
13316,33013,1062
13317,33014,837
13318,33015,1091
13319,33016,1004
13320,33017,1216
13321,33018,981
13322,33019,1043
13323,33020,1025
13324,33021,1164
13325,33022,904
13326,33023,821
13327,33024,911
13328,33025,976
13329,33026,1049
13330,33027,965
13331,33028,1131
13332,33029,1122
13333,33030,1102
13334,33031,1181
13335,33032,714
13336,33033,1166
13337,33034,1049
13338,33035,951
13339,33036,1015
13340,33037,755
13341,33038,1202
13342,33039,1121
13343,33040,1084
13344,33041,1175
13345,33042,1200
13346,33043,1053
13347,33044,1079
13348,33045,863
13349,33046,1195
13350,33047,1034
13351,33048,1037
13352,33049,1180
13353,33050,881
13354,33051,1137
13355,33052,971
13356,33053,1019
13357,33054,1177
13358,33055,1082
13359,33056,1076
13360,33057,1175
13361,33058,1179
13362,33059,1205
13363,33060,1053
13364,33061,1005
13365,33062,906
13366,33063,1128
13367,33064,699
13368,33065,1223
13369,33066,943
13370,33067,1002
13371,33068,858
13372,33069,1067
13373,33070,1288
13374,33071,1083
13375,33072,1077
13376,33073,950
13377,33074,1211
13378,33075,1085
13379,33076,1005
13380,33077,1006
13381,33078,960
13382,33079,975
13383,33080,980
13384,33081,934
13385,33082,1124
13386,33083,1062
13387,33084,1127
13388,33085,992
13389,33086,1227
13390,33087,1244
13391,33088,1177
13392,33089,1104
13393,33090,1195
13394,33091,1101
13395,33092,1032
13396,33093,1149
13397,33094,1084
13398,33095,917
13399,33097,1139
13400,33098,1101
13401,33099,1057
13402,33100,973
13403,33101,1120
13404,33102,1095
13405,33103,1065
13406,33104,1052
13407,33105,1089
13408,33106,1082
13409,33107,1071
13410,33108,990
13411,33109,1072
13412,33110,1112
13413,33111,1020
13414,33112,1110
13415,33113,969
13416,33114,1078
13417,33115,1079
13418,33116,968
13419,33117,1076
13420,33118,1094
13421,33119,1209
13422,33120,930
13423,33121,1163
13424,33122,1140
13425,33123,1191
13426,33124,1060
13427,33125,1092
13428,33126,1134
13429,33127,1038
13430,33128,1067
13431,33129,946
13432,33130,1039
13433,33131,869
13434,33132,915
13435,33133,1236
13436,33134,1006
13437,33135,1078
13438,33136,987
13439,33137,983
13440,33138,1004
13441,33139,1089
13442,33140,921
13443,33141,964
13444,33142,919
13445,33143,1096
13446,33144,1181
13447,33145,972
13448,33146,882
13449,33147,859
13450,33148,1082
13451,33149,1006
13452,33150,1121
13453,33151,935
13454,33152,967
13455,33153,980
13456,33154,1125
13457,33155,1123
13458,33156,956
13459,33157,964
13460,33158,1102
13461,33159,1012
13462,33160,1025
13463,33161,1084
13464,33162,1055
13465,33163,1009
13466,33164,1033
13467,33165,912
13468,33166,1177
13469,33167,998
13470,33168,1047
13471,33169,691
13472,33170,1079
13473,33171,1093
13474,33172,1134
13475,33173,1234
13476,33174,1036
13477,33175,1051
13478,33176,909
13479,33177,1079
13480,33181,1216
13481,33182,1133
13482,33183,1081
13483,33184,920
13484,33185,1127
13485,33186,1027
13486,33187,1133
13487,33188,703
13488,33189,1031
13489,33190,1039
13490,33191,975
13491,33192,1093
13492,33193,956
13493,33194,795
13494,33195,1089
13495,33196,1195
13496,33197,707
13497,33198,590
13498,33199,1017
13499,33200,937
13500,33201,1011
13501,33202,1044
13502,33203,1073
13503,33204,911
13504,33205,1022
13505,33206,960
13506,33207,766
13507,33208,1116
13508,33209,988
13509,33210,758
13510,33211,1265
13511,33212,889
13512,33213,1075
13513,33214,878
13514,33215,1068
13515,33216,950
13516,33217,1072
13517,33218,1221
13518,33219,848
13519,33220,1103
13520,33221,656
13521,33222,946
13522,33223,1176
13523,33224,1080
13524,33225,1064
13525,33226,979
13526,33227,974
13527,33228,837
13528,33229,780
13529,33230,918
13530,33231,560
13531,33232,1021
13532,33233,1028
13533,33234,1032
13534,33235,1073
13535,33236,496
13536,33237,1114
13537,33238,922
13538,33239,1137
13539,33240,1126
13540,33241,1015
13541,33242,862
13542,33243,969
13543,33244,996
13544,33245,972
13545,33246,573
13546,33247,1036
13547,33248,889
13548,33249,727
13549,33250,1081
13550,33251,1098
13551,33252,383
13552,33253,1068
13553,33254,1105
13554,33255,1062
13555,33256,766
13556,33257,841
13557,33258,958
13558,33259,1031
13559,33260,1007
13560,33261,1190
13561,33262,784
13562,33263,977
13563,33264,890
13564,33265,1131
13565,33266,927
13566,33267,836
13567,33268,878
13568,33269,1059
13569,33270,986
13570,33271,999
13571,33272,1104
13572,33273,749
13573,33274,1049
13574,33275,1087
13575,33276,1165
13576,33277,1002
13577,33278,1062
13578,33279,1124
13579,33281,1090
13580,33282,942
13581,33283,1061
13582,33284,981
13583,33285,1085
13584,33286,883
13585,33287,1078
13586,33288,1036
13587,33289,1112
13588,33290,935
13589,33291,919
13590,33292,949
13591,33293,691
13592,33294,1086
13593,33295,990
13594,33296,1056
13595,33297,1056
13596,33298,1018
13597,33299,1102
13598,33300,910
13599,33301,1083
13600,33302,1081
13601,33303,1127
13602,33304,936
13603,33305,936
13604,33306,887
13605,33307,921
13606,33308,937
13607,33309,914
13608,33310,1021
13609,33311,822
13610,33312,1067
13611,33313,1018
13612,33314,1167
13613,33315,917
13614,33316,967
13615,33317,939
13616,33318,1042
13617,33319,1058
